,name,start_pos,end_pos,tag,score
1689,first,144800,144805,ORDINAL,1
1690,a week,144818,144824,DATE,1
1691,Savage,144845,144851,PERSON,1
1692,Bull Coxine,144918,144929,PERSON,1
1693,"Yes,”nodded Strong",144938,144956,WORK_OF_ART,1
1694,Savage,145057,145063,PERSON,1
1695,Bull,145089,145093,PERSON,1
1696,Wallace,145276,145283,ORG,1
1697,Simms,145288,145293,PERSON,1
1698,Coxine,145336,145342,ORG,1
1699,Wallace,145363,145370,ORG,1
1700,Coxine,145386,145392,ORG,1
1701,Wallace,145416,145423,PERSON,1
1702,Cadet Astro,146016,146027,ORG,1
1703,Astro,146087,146092,ORG,1
1704,Tom,146276,146279,PERSON,1
1705,Corbett,146316,146323,PERSON,1
1706,Tom,146368,146371,PERSON,1
1707,one,146577,146580,CARDINAL,1
1708,audioceivers,146642,146654,GPE,1
1709,two miles,146886,146895,QUANTITY,1
1710,one mile,146986,146994,QUANTITY,1
1711,Only one,147031,147039,CARDINAL,1
1712,Coxine,147062,147068,PERSON,1
1713,a year later,147248,147260,DATE,1
1714,Roger,147328,147333,PERSON,1
1715,a few months,147382,147394,DATE,1
1716,Astro,147481,147486,ORG,1
1717,three,147605,147610,CARDINAL,1
1718,Rock,147727,147731,LOC,1
1719,Five minutes later,147734,147752,TIME,1
1720,Astro,147839,147844,PERSON,1
1721,Bull Coxine,148192,148203,PERSON,1
1722,Coxine,148297,148303,PERSON,1
1723,first,148629,148634,ORDINAL,1
1724,Astro,148839,148844,ORG,1
1725,the Solar Guard,149032,149047,ORG,1
1726,about the old days,149237,149255,DATE,1
1727,Solar Guard,149299,149310,ORG,1
1728,Coxine,149451,149457,ORG,1
1729,Credit Exchange,149544,149559,ORG,1
1730,Ganymede,149563,149571,ORG,1
1731,Gus Wallace,149590,149601,PERSON,1
1732,Bull,149720,149724,PERSON,1
1733,the Solar Guard,149805,149820,ORG,1
1734,Astro,150010,150015,ORG,1
1735,K.,150069,150071,PERSON,1
1736,Bull,150073,150077,PERSON,1
1737,Coxine,150187,150193,PRODUCT,1
1738,Luna,150821,150825,PERSON,1
1739,second,150846,150852,ORDINAL,1
1740,Roger,151123,151128,PERSON,1
1741,Coxine,151251,151257,NORP,1
1742,this!”He,151305,151313,PERSON,1
1743,Solar Guard,151334,151345,ORG,1
1744,Astro,151425,151430,PRODUCT,1
1745,Coxine,151443,151449,ORG,1
1746,two,151724,151727,CARDINAL,1
1747,Tom,151803,151806,PERSON,1
1748,Roger,151811,151816,PERSON,1
1749,Savage,151874,151880,PERSON,1
1750,first,152003,152008,ORDINAL,1
1751,first,152515,152520,ORDINAL,1
1752,two,152714,152717,CARDINAL,1
1753,first,152762,152767,ORDINAL,1
1754,one-inch,152801,152809,QUANTITY,1
1755,Lieutenant Williams,152849,152868,PERSON,1
1756,second,152888,152894,ORDINAL,1
1757,Savage,152925,152931,PERSON,1
1758,act!”Roger,153039,153049,ORG,1
1759,Tom,153113,153116,PERSON,1
1760,Lieutenant Williams,153136,153155,PERSON,1
1761,Spaceman 's,153159,153170,WORK_OF_ART,1
1762,Tom,153184,153187,PERSON,1
1763,Tom,153270,153273,PERSON,1
1764,first,153282,153287,ORDINAL,1
1765,Tom,153517,153520,PERSON,1
1766,Roger,153554,153559,PERSON,1
1767,spaceward,153616,153625,PRODUCT,1
1768,One,153737,153740,CARDINAL,1
1769,two,153743,153746,CARDINAL,1
1770,three,153749,153754,CARDINAL,1
1771,four,153757,153761,CARDINAL,1
1772,one,153783,153786,CARDINAL,1
1773,two,153789,153792,CARDINAL,1
1774,three,153795,153800,CARDINAL,1
1775,four,153803,153807,CARDINAL,1
1776,Tom,154025,154028,PERSON,1
1777,Lieutenant Williams ’,154105,154126,PERSON,1
1778,Roger,154150,154155,PERSON,1
1779,two,154258,154261,CARDINAL,1
1780,Tom,154472,154475,PERSON,1
1781,Roger,154505,154510,PERSON,1
1782,Tom,154769,154772,PERSON,1
1783,Tom,154983,154986,PERSON,1
1784,Tom,155087,155090,PERSON,1
1785,Tom,155213,155216,PERSON,1
1786,Tom,155908,155911,PERSON,1
1787,Tom,156071,156074,PERSON,1
1788,only a hundred feet,156202,156221,QUANTITY,1
1789,Tom,156376,156379,PERSON,1
1790,only seven,156504,156514,CARDINAL,1
1791,eight,156518,156523,CARDINAL,1
1792,blue cadet 's,156780,156793,ORG,1
1793,hut,157024,157027,ORG,1
1794,Tom,157212,157215,PERSON,1
1795,only two,157249,157257,CARDINAL,1
1796,Tom,157404,157407,PERSON,1
1797,last week,157499,157508,DATE,1
1798,all day,157719,157726,DATE,1
1799,Tom,157730,157733,PERSON,1
1800,Bull Coxine,157809,157820,PERSON,1
1801,Bull,157937,157941,ORG,1
1802,Bull,157978,157982,PERSON,1
1803,Tom gulped,158145,158155,PERSON,1
1804,one,158161,158164,CARDINAL,1
1805,second,158175,158181,ORDINAL,1
1806,Tom,158313,158316,PERSON,1
1807,one,158326,158329,CARDINAL,1
1808,the Solar Guard,158335,158350,ORG,1
1809,Bull,158426,158430,ORG,1
1810,Coxine,158493,158499,ORG,1
1811,Tom,158607,158610,PERSON,1
1812,Venus,158823,158828,LOC,1
1813,two,158851,158854,CARDINAL,1
1814,Simms,158897,158902,PERSON,1
1815,one,159033,159036,CARDINAL,1
1816,Astro,159217,159222,WORK_OF_ART,1
1817,a few feet,159241,159251,QUANTITY,1
1818,Coxine,159302,159308,LOC,1
1819,"Astro, Astro",159371,159383,ORG,1
1820,Venusian,159434,159442,NORP,1
1821,Coxine,159583,159589,ORG,1
1822,two,159843,159846,CARDINAL,1
1823,one,160066,160069,CARDINAL,1
1824,two,160413,160416,CARDINAL,1
1825,Roger,160454,160459,PERSON,1
1826,Tom,160463,160466,PERSON,1
1827,two,160603,160606,CARDINAL,1
1828,first,160830,160835,ORDINAL,1
1829,Astro,161020,161025,PRODUCT,1
1830,Solar Guard,161062,161073,ORG,1
1831,Savage,161894,161900,PERSON,1
1832,Lieutenant Williams,161927,161946,PERSON,1
1833,Astro,162254,162259,ORG,1
1834,Solar Guard,162273,162284,ORG,1
1835,Astro,162446,162451,PERSON,1
1836,Roger,162490,162495,PERSON,1
1837,Roger,162644,162649,PERSON,1
1838,Williams,162781,162789,PERSON,1
1839,Savage,162853,162859,PERSON,1
1840,Williams,162888,162896,PERSON,1
1841,Williams,163216,163224,PERSON,1
1842,Cadet Manning,163322,163335,PERSON,1
1843,"Yes,”mused Strong",163718,163735,WORK_OF_ART,1
1844,Williams,164060,164068,PERSON,1
1845,Only one,164153,164161,CARDINAL,1
1846,Who?”asked Strong,164265,164282,WORK_OF_ART,1
1847,twenty-four,164422,164433,CARDINAL,1
1848,Astro,164465,164470,ORG,1
1849,Tom,164544,164547,PERSON,1
1850,Corbett,164686,164693,PERSON,1
1851,Roger,164851,164856,PERSON,1
1852,Space Academy,164924,164937,ORG,1
1853,Manning,164939,164946,PERSON,1
1854,Astro,164948,164953,PERSON,1
1855,two,165046,165049,CARDINAL,1
1856,Tom,165122,165125,PERSON,1
1857,Williams,165172,165180,PERSON,1
1858,Williams,165220,165228,PERSON,1
1859,Space Academy,165241,165254,ORG,1
1860,Tom,165393,165396,PERSON,1
1861,Corbett,165424,165431,PERSON,1
1862,Williams,165598,165606,PERSON,1
1863,the sky overhead,165783,165799,FAC,1
1864,Bull Coxine,165985,165996,PERSON,1
1865,there!”he,166150,166159,TIME,1
1866,Coxine,166270,166276,ORG,1
1867,two,166540,166543,CARDINAL,1
1868,one,166649,166652,CARDINAL,1
1869,first,166707,166712,ORDINAL,1
1870,Coxine,166973,166979,ORG,1
1871,one,167069,167072,CARDINAL,1
1872,Coxine,167466,167472,PERSON,1
1873,Second,167582,167588,ORDINAL,1
1874,Gus Wallace,167614,167625,PERSON,1
1875,Wallace,167638,167645,PERSON,1
1876,Third,167698,167703,ORDINAL,1
1877,Luther Simms,167717,167729,PERSON,1
1878,Simms,167742,167747,PERSON,1
1879,Coxine,168000,168006,ORG,1
1880,Wallace,168235,168242,PERSON,1
1881,Simms,168247,168252,PERSON,1
1882,Simms,168347,168352,PERSON,1
1883,three hours,168357,168368,TIME,1
1884,first,168429,168434,ORDINAL,1
1885,Coxine,168445,168451,ORG,1
1886,you!”he,168499,168506,ORG,1
1887,Bull,168685,168689,PERSON,1
1888,Wallace,168701,168708,PERSON,1
1889,Coxine,168728,168734,PERSON,1
1890,Wallace,168784,168791,ORG,1
1891,Simms,168796,168801,PERSON,1
1892,K.,168827,168829,PERSON,1
1893,Coxine,168878,168884,PERSON,1
1894,Simms,168903,168908,PERSON,1
1895,two and a half years,169090,169110,DATE,1
1896,Coxine,169390,169396,ORG,1
1897,first,169538,169543,ORDINAL,1
1898,Rock,169730,169734,NORP,1
1899,Solar Guard,169799,169810,ORG,1
1900,Wallace,169921,169928,PERSON,1
1901,Wallace,170153,170160,PERSON,1
1902,Simms,170171,170176,PERSON,1
1903,Wallace,170217,170224,PERSON,1
1904,Go ahead!”sneered Simms,170249,170272,WORK_OF_ART,1
1905,Rock,170321,170325,LOC,1
1906,Wallace,170358,170365,PERSON,1
1907,Tom Corbett,170436,170447,PERSON,1
1908,one,170455,170458,CARDINAL,1
1909,One,170913,170916,CARDINAL,1
1910,Tom,171065,171068,PERSON,1
1911,Monkey,171224,171230,PERSON,1
1912,Tom,171352,171355,PERSON,1
1913,Monkey,171365,171371,WORK_OF_ART,1
1914,Tom,171442,171445,PERSON,1
1915,Tom,171500,171503,PERSON,1
1916,Monkey,171517,171523,PERSON,1
1917,Tom,171527,171530,PERSON,1
1918,the Solar Guard,171782,171797,ORG,1
1919,Tom,171809,171812,PERSON,1
1920,Wallace,171859,171866,PERSON,1
1921,Simms,171871,171876,PERSON,1
1922,Tom,172132,172135,PERSON,1
1923,Monkey,172151,172157,PERSON,1
1924,Tom,172255,172258,PERSON,1
1925,one,172412,172415,CARDINAL,1
1926,Wallace,172446,172453,PERSON,1
1927,Simms,172458,172463,PERSON,1
1928,the Solar Guard,172559,172574,ORG,1
1929,Tom,172671,172674,PERSON,1
1930,Tom,173223,173226,PERSON,1
1931,Tom,173427,173430,PERSON,1
1932,Tom,173552,173555,PERSON,1
1933,Monkey,173784,173790,PERSON,1
1934,Tom,173943,173946,PERSON,1
1935,Monkey,174056,174062,PERSON,1
1936,Tom,174081,174084,PERSON,1
1937,Tom,174278,174281,PERSON,1
1938,Monkey,174320,174326,PERSON,1
1939,Tom felt the hairy man 's,174514,174539,PERSON,1
1940,Tom,174776,174779,PERSON,1
1941,Monkey,174840,174846,PERSON,1
1942,Monkey,174962,174968,PERSON,1
1943,Monkey,175026,175032,PERSON,1
1944,Tom,175081,175084,PERSON,1
1945,Tom,175235,175238,PERSON,1
1946,Monkey,175280,175286,PERSON,1
1947,one,175326,175329,CARDINAL,1
1948,Tom,175339,175342,PERSON,1
1949,Monkey,175613,175619,PERSON,1
1950,Tom,175721,175724,PERSON,1
1951,pat,175796,175799,PERSON,1
1952,Tom,175982,175985,PERSON,1
1953,first,176070,176075,ORDINAL,1
1954,first,176535,176540,ORDINAL,1
1955,Bull Coxine,177102,177113,GPE,1
1956,Tom,177138,177141,PERSON,1
1957,the Space Kid!”he,177225,177242,ORG,1
1958,Space Kid,177262,177271,WORK_OF_ART,1
1959,eh?”mused Coxine,177273,177289,PERSON,1
1960,Rock,177327,177331,LOC,1
1961,a month,177366,177373,DATE,1
1962,the Rock for?”asked Coxine,177486,177512,GPE,1
1963,the Rock,177549,177557,GPE,1
1964,Tom,177561,177564,PERSON,1
1965,Coxine,177702,177708,ORG,1
1966,Monkey,177787,177793,PERSON,1
1967,Y'see,177903,177908,PERSON,1
1968,Coxine,177996,178002,ORG,1
1969,Coxine,178173,178179,ORG,1
1970,Tom,178382,178385,PERSON,1
1971,Wallace,178589,178596,PERSON,1
1972,Simms,178600,178605,PERSON,1
1973,Tom,178666,178669,PERSON,1
1974,a hundred thousand yards,178794,178818,QUANTITY,1
1975,two-inch,178840,178848,QUANTITY,1
1976,six-inch,178854,178862,QUANTITY,1
1977,Coxine,178874,178880,ORG,1
1978,six-incher,178929,178939,QUANTITY,1
1979,the Solar Guard,178976,178991,ORG,1
1980,Tom,178995,178998,PERSON,1
1981,the Solar Guard,179099,179114,ORG,1
1982,Rock,179146,179150,LOC,1
1983,Space Academy,179206,179219,ORG,1
1984,Tom,179241,179244,PERSON,1
1985,Tom,179322,179325,PERSON,1
1986,Coxine,179439,179445,PRODUCT,1
1987,second,179500,179506,ORDINAL,1
1988,Tom,179592,179595,PERSON,1
1989,two,179643,179646,CARDINAL,1
1990,Monkey,179685,179691,PERSON,1
1991,Walters,179853,179860,PERSON,1
1992,the minute,180010,180020,TIME,1
1993,"up,”said Walters",180037,180053,PERSON,1
1994,Roger Manning,180212,180225,PERSON,1
1995,Roger,180388,180393,PERSON,1
1996,Ten,180433,180436,CARDINAL,1
1997,"area,”he",180500,180508,PRODUCT,1
1998,Roger,180815,180820,PERSON,1
1999,Tom,180878,180881,PERSON,1
2000,Coxine,180916,180922,ORG,1
2001,six,181139,181142,CARDINAL,1
2002,Roger,181192,181197,PERSON,1
2003,One,181201,181204,CARDINAL,1
2004,"Strong,“tell Astro",181222,181240,ORG,1
2005,Polaris,181252,181259,ORG,1
2006,Roger,181374,181379,PERSON,1
2007,Coxine,181456,181462,ORG,1
2008,Roger,181606,181611,PERSON,1
2009,Astro,181681,181686,PERSON,1
2010,"Tom,”he",181753,181760,PERSON,1
2011,the Solar Guard,181849,181864,ORG,1
2012,Roger,181868,181873,PERSON,1
2013,Tom,181923,181926,PERSON,1
2014,Astro,181936,181941,PERSON,1
2015,Coxine,182002,182008,PRODUCT,1
2016,"grimly,“Astro",182077,182090,ORG,1
2017,Space Academy,182267,182280,ORG,1
2018,two days before,182282,182297,DATE,1
2019,Walters,182359,182366,PERSON,1
2020,the Solar Alliance,182497,182515,ORG,1
2021,Wallace,182815,182822,PERSON,1
2022,Simms,182827,182832,PERSON,1
2023,Walters,182861,182868,PERSON,1
2024,Wallace,182927,182934,PERSON,1
2025,Simms,182939,182944,PERSON,1
2026,Coxine,182968,182974,LOC,1
2027,Coxine,183002,183008,NORP,1
2028,Wallace,183036,183043,PERSON,1
2029,Simms,183048,183053,PERSON,1
2030,the Solar Exposition,183077,183097,PRODUCT,1
2031,past midnight,183150,183163,TIME,1
2032,Lieutenant Moore,183195,183211,PERSON,1
2033,Polaris,183403,183410,ORG,1
2034,Polaris,183497,183504,PRODUCT,1
2035,VISTA,183565,183570,ORG,1
2036,Moore,183609,183614,PERSON,1
2037,Roger,183686,183691,PERSON,1
2038,Moore,183906,183911,PERSON,1
2039,Solar Guard,184016,184027,ORG,1
2040,Coxine,184051,184057,PRODUCT,1
2041,thirty seconds,184154,184168,TIME,1
2042,Bull Coxine,184339,184350,PERSON,1
2043,Mars,184472,184476,LOC,1
2044,Venus,184480,184485,LOC,1
2045,"it,”ordered Coxine",184561,184579,ORG,1
2046,Wallace,184645,184652,PERSON,1
2047,Simms,184657,184662,PERSON,1
2048,one,184672,184675,CARDINAL,1
2049,Coxine,184682,184688,NORP,1
2050,right!”He,184773,184782,PERSON,1
2051,Wallace,184882,184889,ORG,1
2052,first,185211,185216,ORDINAL,1
2053,Mars,185262,185266,LOC,1
2054,Venus,185270,185275,LOC,1
2055,the Solar Guard,185330,185345,ORG,1
2056,Rock,185372,185376,LOC,1
2057,first,185436,185441,ORDINAL,1
2058,two,185524,185527,CARDINAL,1
2059,Coxine,185726,185732,PERSON,1
2060,two,185752,185755,CARDINAL,1
2061,Wallace,185791,185798,PERSON,1
2062,one,185812,185815,CARDINAL,1
2063,Russell,185826,185833,PERSON,1
2064,Stephens,185835,185843,PERSON,1
2065,Attardi,185845,185852,PERSON,1
2066,Harris,185858,185864,PERSON,1
2067,Coxine,186024,186030,NORP,1
2068,two,186093,186096,CARDINAL,1
2069,"Shelly, Martin",186098,186112,PERSON,1
2070,the Space Kid,186118,186131,PERSON,1
2071,Lieutenant Simms,186206,186222,PERSON,1
2072,Simms,186255,186260,PERSON,1
2073,Simms,186400,186405,PERSON,1
2074,Tom,186686,186689,PERSON,1
2075,Avenger,186810,186817,PERSON,1
2076,Tom,187137,187140,PERSON,1
2077,Tom,187446,187449,PERSON,1
2078,Coxine,187778,187784,PRODUCT,1
2079,Tom,187832,187835,PERSON,1
2080,Coxine,187866,187872,ORG,1
2081,Coxine,187982,187988,ORG,1
2082,Avenger,188137,188144,PRODUCT,1
2083,Coxine,188296,188302,ORG,1
2084,Bull Coxine,188329,188340,PERSON,1
2085,Avenger,188363,188370,PRODUCT,1
2086,One,188372,188375,CARDINAL,1
2087,the Solar Guard,188603,188618,ORG,1
2088,Coxine,188645,188651,ORG,1
2089,Turret,188682,188688,WORK_OF_ART,1
2090,Tom,188704,188707,PERSON,1
2091,Gaillard,188738,188746,PERSON,1
2092,"Listen, Kid!”roared Coxine",188792,188818,WORK_OF_ART,1
2093,Tom gulped,188917,188927,PERSON,1
2094,fifty thousand yards,188943,188963,QUANTITY,1
2095,"Right, skipper,”he",189051,189069,WORK_OF_ART,1
2096,two,189274,189277,CARDINAL,1
2097,third,189453,189458,ORDINAL,1
2098,fourth,189463,189469,ORDINAL,1
2099,Avenger,189547,189554,PRODUCT,1
2100,hundreds,189620,189628,CARDINAL,1
2101,Coxine,189683,189689,PERSON,1
2102,Tom,189758,189761,PERSON,1
2103,Coxine,190119,190125,PERSON,1
2104,Tom,190188,190191,PERSON,1
2105,Coxine,190290,190296,PRODUCT,1
2106,Wallace,190309,190316,ORG,1
2107,Tom,190345,190348,PERSON,1
2108,Gaillard,190470,190478,PERSON,1
2109,second,190498,190504,ORDINAL,1
2110,Simms,190770,190775,PERSON,1
2111,Tom,190839,190842,PERSON,1
2112,Simms,190957,190962,PERSON,1
2113,Tom,191097,191100,PERSON,1
2114,one,191194,191197,CARDINAL,1
2115,Polaris,191205,191212,PRODUCT,1
2116,Tom,191263,191266,PERSON,1
2117,Space Kid!,191350,191360,WORK_OF_ART,1
2118,Tom,191458,191461,PERSON,1
2119,Tom,191675,191678,PERSON,1
2120,Coxine,191733,191739,ORG,1
2121,Shelly,191905,191911,PERSON,1
2122,Martin,191916,191922,PERSON,1
2123,Tom,191965,191968,PERSON,1
2124,Wallace,192033,192040,ORG,1
2125,Tom,192096,192099,PERSON,1
2126,Coxine,192188,192194,PERSON,1
2127,Wallace,192204,192211,PERSON,1
2128,first,192448,192453,ORDINAL,1
2129,Tom,192520,192523,PERSON,1
2130,the Solar Guard,192689,192704,ORG,1
2131,"Kid,”roared Coxine,“blast",192836,192861,QUANTITY,1
2132,Tom,192869,192872,PERSON,1
2133,thousands of yards,192984,193002,QUANTITY,1
2134,two,193073,193076,CARDINAL,1
2135,Tom,193198,193201,PERSON,1
2136,Coxine,193231,193237,PERSON,1
2137,inside!”he,193341,193351,PERSON,1
2138,Shelly,193366,193372,PERSON,1
2139,Martin,193418,193424,PERSON,1
2140,Coxine,193461,193467,ORG,1
2141,Tom,193551,193554,PERSON,1
2142,Shelly,193559,193565,PERSON,1
2143,A half-dozen,193911,193923,CARDINAL,1
2144,Coxine,193971,193977,ORG,1
2145,one,194043,194046,CARDINAL,1
2146,the day,194206,194213,DATE,1
2147,Coxine,194335,194341,PERSON,1
2148,Solar Guard,194355,194366,ORG,1
2149,Coxine,194526,194532,ORG,1
2150,Tom,194559,194562,PERSON,1
2151,Shelly,194567,194573,PERSON,1
2152,Tom,194642,194645,PERSON,1
2153,one,194705,194708,CARDINAL,1
2154,Coxine,194745,194751,PRODUCT,1
2155,about two feet,194791,194805,QUANTITY,1
2156,one,194829,194832,CARDINAL,1
2157,Coxine,195295,195301,ORG,1
2158,Tom,195499,195502,PERSON,1
2159,Shelly,195507,195513,PERSON,1
2160,Shelly,195572,195578,PERSON,1
2161,Tom,195583,195586,PERSON,1
2162,Wallace,195656,195663,PERSON,1
2163,Wallace,195708,195715,PERSON,1
2164,Coxine,195752,195758,ORG,1
2165,Tom,195888,195891,PERSON,1
2166,Coxine,195894,195900,ORG,1
2167,Tom gulped,196038,196048,PERSON,1
2168,Coxine,196286,196292,LOC,1
2169,crawlers!”bawled Coxine,196326,196349,PERSON,1
2170,Wallace,196661,196668,PERSON,1
2171,Simms,196673,196678,PERSON,1
2172,Coxine,196724,196730,ORG,1
2173,first,196745,196750,ORDINAL,1
2174,Joe,196773,196776,PERSON,1
2175,Brooks,196843,196849,ORG,1
2176,Coxine,196895,196901,PERSON,1
2177,thousand,197008,197016,CARDINAL,1
2178,Attardi,197061,197068,WORK_OF_ART,1
2179,Coxine,197232,197238,ORG,1
2180,Five hundred,197275,197287,CARDINAL,1
2181,Bates,197315,197320,ORG,1
2182,Coxine,197351,197357,LOC,1
2183,five hundred,197381,197393,CARDINAL,1
2184,thousand?”he,197415,197427,CARDINAL,1
2185,Coxine,197602,197608,NORP,1
2186,five hundred,197620,197632,CARDINAL,1
2187,Coxine,197650,197656,LOC,1
2188,Brooks,197701,197707,ORG,1
2189,Bates,197730,197735,PERSON,1
2190,Coxine,197773,197779,ORG,1
2191,Bates,197836,197841,PERSON,1
2192,Coxine,197876,197882,PERSON,1
2193,share!”He,198025,198034,PERSON,1
2194,Two,198133,198136,CARDINAL,1
2195,Tom,198509,198512,PERSON,1
2196,Wallace,198553,198560,PERSON,1
2197,Simms,198565,198570,PERSON,1
2198,one,198715,198718,CARDINAL,1
2199,companionway,198891,198903,ORG,1
2200,one,198957,198960,CARDINAL,1
2201,one,198964,198967,CARDINAL,1
2202,Joe Brooks,199166,199176,PERSON,1
2203,Tom,199329,199332,PERSON,1
2204,"Kid,”he",199384,199391,PERSON,1
2205,a thousand,199425,199435,CARDINAL,1
2206,Tom,199520,199523,PERSON,1
2207,Brooks,199559,199565,PERSON,1
2208,money!”said Tom,199822,199837,PERSON,1
2209,Locker?,199916,199923,WORK_OF_ART,1
2210,Tom,200005,200008,PERSON,1
2211,Brooks,200044,200050,ORG,1
2212,Tom,200093,200096,PERSON,1
2213,Roger,200427,200432,PERSON,1
2214,Coxine,200733,200739,ORG,1
2215,hours,200862,200867,TIME,1
2216,one,200888,200891,CARDINAL,1
2217,Morse,200949,200954,PERSON,1
2218,Corbett... Space Cadet,201167,201189,ORG,1
2219,Coxine,201203,201209,PRODUCT,1
2220,twenty... three,201265,201280,CARDINAL,1
2221,Corbett... Space Cadet,201475,201497,ORG,1
2222,Captain Strong!”Roger 's,201503,201527,PERSON,1
2223,Tom,201623,201626,PERSON,1
2224,Solar Guard,201647,201658,ORG,1
2225,two,201942,201945,CARDINAL,1
2226,Roger,202036,202041,PERSON,1
2227,Solar Guard,202111,202122,ORG,1
2228,Tom,202181,202184,PERSON,1
2229,the past few days,202217,202234,DATE,1
2230,Roger,202244,202249,PERSON,1
2231,Astro,202255,202260,PERSON,1
2232,Avenger,202385,202392,PRODUCT,1
2233,Tom,202517,202520,PERSON,1
2234,Astro,202606,202611,WORK_OF_ART,1
2235,Coxine,202747,202753,ORG,1
2236,Three degrees,202805,202818,QUANTITY,1
2237,fifty-four degrees,202858,202876,QUANTITY,1
2238,Astro,202909,202914,LOC,1
2239,Astro,202954,202959,WORK_OF_ART,1
2240,Venusian,203050,203058,NORP,1
2241,Roger,203070,203075,PERSON,1
2242,Tom,203108,203111,PERSON,1
2243,Stow,203116,203120,PERSON,1
2244,Astro,203310,203315,ORG,1
2245,the big cadet,203604,203617,ORG,1
2246,control panel,203632,203645,ORG,1
2247,Astro,203782,203787,PERSON,1
2248,Astro,203954,203959,WORK_OF_ART,1
2249,Tom,204042,204045,PERSON,1
2250,Roger,204085,204090,PERSON,1
2251,Roger,204237,204242,PERSON,1
2252,“He,204303,204306,PERSON,1
2253,Roger,204434,204439,PERSON,1
2254,Roger,204691,204696,PERSON,1
2255,Solar Guard,205084,205095,ORG,1
2256,Roger,205131,205136,PERSON,1
2257,Tom,205405,205408,PERSON,1
2258,Tom,205467,205470,PERSON,1
2259,Walters,205738,205745,PERSON,1
2260,Tom,205777,205780,PERSON,1
2261,Brooks,205862,205868,PERSON,1
2262,Tom,205904,205907,PERSON,1
2263,Tom,206048,206051,PERSON,1
2264,"message,”he",206113,206124,PERSON,1
2265,"Tom,“at",206379,206386,PRODUCT,1
2266,Brooks,206475,206481,ORG,1
2267,Tom,206511,206514,PERSON,1
2268,Tom,206825,206828,PERSON,1
2269,Attardi,206976,206983,PERSON,1
2270,Kid!”Attardi,207056,207068,ORG,1
2271,Three thousand,207139,207153,CARDINAL,1
2272,Tom,207197,207200,PERSON,1
2273,Tom,207469,207472,PERSON,1
2274,Tom,207750,207753,PERSON,1
2275,Attardi,207834,207841,PERSON,1
2276,Tom,207988,207991,PERSON,1
2277,Attardi,208160,208167,PERSON,1
2278,Tom,208190,208193,PERSON,1
2279,Tom,208445,208448,PERSON,1
2280,Tom,208528,208531,PERSON,1
2281,second,208922,208928,ORDINAL,1
2282,Avenger,208963,208970,PRODUCT,1
2283,Tom,208997,209000,PERSON,1
2284,Tom,209135,209138,PERSON,1
2285,Tom,209350,209353,PERSON,1
2286,less than three days,209482,209502,DATE,1
2287,three days,209539,209549,DATE,1
2288,twenty-three,209680,209692,CARDINAL,1
2289,Roger,209707,209712,PERSON,1
2290,Tom,209794,209797,PERSON,1
2291,three,209901,209906,CARDINAL,1
2292,one,209968,209971,CARDINAL,1
2293,Polaris,210030,210037,PRODUCT,1
2294,Astro,210084,210089,PRODUCT,1
2295,Venusian,210255,210263,NORP,1
2296,Roger,210420,210425,PERSON,1
2297,Solar Guard,210588,210599,ORG,1
2298,Roger,210610,210615,PERSON,1
2299,Tom,210758,210761,PERSON,1
2300,Jupiter,210853,210860,LOC,1
2301,Avenger,210912,210919,PRODUCT,1
2302,Roger,210951,210956,PERSON,1
2303,one,211125,211128,CARDINAL,1
2304,one,211153,211156,CARDINAL,1
2305,Coxine,211301,211307,ORG,1
2306,Coxine,211384,211390,ORG,1
2307,Roger,211644,211649,PERSON,1
2308,Astro,211782,211787,PERSON,1
2309,"sir,”he",211892,211899,PERSON,1
2310,one,211950,211953,CARDINAL,1
2311,two,211971,211974,CARDINAL,1
2312,twenty-three,211994,212006,CARDINAL,1
2313,twenty-two,212039,212049,CARDINAL,1
2314,twenty-four,212065,212076,CARDINAL,1
2315,Astro,212099,212104,WORK_OF_ART,1
2316,Tom,212150,212153,PERSON,1
2317,Astro,212196,212201,PERSON,1
2318,Roger,212397,212402,PERSON,1
2319,Polaris,212415,212422,PRODUCT,1
2320,Astro,212435,212440,PRODUCT,1
2321,Tom,212754,212757,PERSON,1
2322,O. K.”,212761,212767,PERSON,1
2323,Astro,212798,212803,PERSON,1
2324,two,212841,212844,CARDINAL,1
2325,Astro,212965,212970,ORG,1
2326,Polaris,213134,213141,PRODUCT,1
2327,Astro,213240,213245,ORG,1
2328,twenty-two,213403,213413,CARDINAL,1
2329,Mars,213525,213529,LOC,1
2330,Jupiter,213534,213541,LOC,1
2331,Venusian,213616,213624,NORP,1
2332,Tom,213802,213805,PERSON,1
2333,one,213830,213833,CARDINAL,1
2334,Astro,213873,213878,PERSON,1
2335,Astro,214039,214044,PERSON,1
2336,Tom,214265,214268,PERSON,1
2337,Tom,214422,214425,PERSON,1
2338,the Solar Guard,214443,214458,ORG,1
2339,Avenger,214466,214473,PRODUCT,1
2340,Tom,214787,214790,PERSON,1
2341,two,215029,215032,CARDINAL,1
2342,Astro,215043,215048,WORK_OF_ART,1
2343,two,215102,215105,CARDINAL,1
2344,Astro,215111,215116,ORG,1
2345,Astro,215173,215178,WORK_OF_ART,1
2346,Astro,215229,215234,PERSON,1
2347,Astro,215344,215349,WORK_OF_ART,1
2348,Astro,215458,215463,ORG,1
2349,Avenger,215482,215489,ORG,1
2350,Tom,215521,215524,PERSON,1
