,name,start_pos,end_pos,tag,score
292,Rabbit,29684,29690,PERSON,1
293,Santa Claus,29787,29798,PERSON,1
294,Baby Jane,29809,29818,PERSON,1
295,holly,29958,29963,PERSON,1
296,Baby Jane,30045,30054,PERSON,1
297,Christmas morning,30355,30372,TIME,1
298,Baby Jane,30437,30446,PERSON,1
299,Lion,30588,30592,ORG,1
300,Lion,30792,30796,ORG,1
301,Ourang,30841,30847,GPE,1
302,Baby Jane,30925,30934,PERSON,1
303,O'Flanagan,30996,31006,ORG,1
304,O'Flanagans,31029,31040,PERSON,1
305,Lion,31083,31087,ORG,1
306,third,31161,31166,ORDINAL,1
307,the riverside avenue,31192,31212,FAC,1
308,Baby Jane,31256,31265,PERSON,1
309,Bear,31273,31277,ORG,1
310,Lion,31405,31409,PERSON,1
311,the riverside avenue,31609,31629,FAC,1
312,Flanagans,31703,31712,NORP,1
313,Baby Jane,31720,31729,PERSON,1
314,Flanagans,31926,31935,NORP,1
315,Flanagans,31952,31961,NORP,1
316,Baby Jane,32027,32036,PERSON,1
317,Bear,32086,32090,PERSON,1
318,carol,32227,32232,PERSON,1
319,carol,32298,32303,PERSON,1
320,one,32465,32468,CARDINAL,1
321,Lion,32480,32484,ORG,1
322,Baby Jane 's,32565,32577,PRODUCT,1
323,first,32595,32600,ORDINAL,1
324,Baby Jane,32671,32680,PERSON,1
325,the Lion in Baby Jane 's,33069,33093,ORG,1
326,Baby Jane,33450,33459,PERSON,1
327,two,33713,33716,CARDINAL,1
328,Thrice,33733,33739,ORG,1
329,Baby Jane,33797,33806,PERSON,1
330,the Light-Horse,33811,33826,PRODUCT,1
331,Baby Jane,33932,33941,PRODUCT,1
332,Flanagans,33986,33995,NORP,1
333,Baby Jane,34090,34099,PERSON,1
334,Patsey,34153,34159,PERSON,1
335,Baby Jane,34357,34366,PERSON,1
336,the nights,34484,34494,DATE,1
337,Lion,34764,34768,PERSON,1
338,A merry Christmas,34801,34818,DATE,1
339,Baby Jane,34837,34846,PERSON,1
340,Stockings,35240,35249,WORK_OF_ART,1
341,Santa Claus,35560,35571,PERSON,1
342,Baby Jane,35728,35737,PERSON,1
343,Patsey.,35875,35882,GPE,1
344,one,35959,35962,CARDINAL,1
345,Bear,36037,36041,ORG,1
346,a hundred,36095,36104,CARDINAL,1
347,the Light-Horse,36137,36152,LOC,1
348,hundred,36205,36212,CARDINAL,1
349,Baby Jane,36342,36351,PERSON,1
350,Dutch,36422,36427,NORP,1
351,Patsey,36460,36466,PERSON,1
352,Dutch,36518,36523,NORP,1
353,Dutch,36758,36763,NORP,1
354,Justice,37543,37550,ORG,1
355,Lion,37626,37630,ORG,1
356,Crocodile,37912,37921,PERSON,1
357,Crocodile,37989,37998,PERSON,1
358,Baby Jane,38061,38070,PERSON,1
359,Piccaninny,38079,38089,PRODUCT,1
360,Baby Jane,38138,38147,PERSON,1
361,holly,38354,38359,PERSON,1
362,Baby Jane,38612,38621,PERSON,1
363,Judy,38666,38670,PERSON,1
364,Punch,38800,38805,ORG,1
365,Judy,38810,38814,PERSON,1
366,Baby Jane,38827,38836,PERSON,1
367,Punch,38923,38928,ORG,1
368,bob,38981,38984,PERSON,1
369,Baby Jane,39002,39011,PERSON,1
370,Punch,39088,39093,ORG,1
371,Judy,39098,39102,PERSON,1
372,five minutes,39117,39129,TIME,1
373,five hundred,39141,39153,CARDINAL,1
374,Flanagans,39285,39294,NORP,1
375,Joey,39498,39502,PERSON,1
376,Punch,39541,39546,PERSON,1
377,Lion,39553,39557,PERSON,1
378,Bear,39581,39585,PERSON,1
379,the Black Man,39592,39605,PERSON,1
380,Piccaninny,39615,39625,PERSON,1
381,Joey,39703,39707,PERSON,1
382,a dozen,39749,39756,CARDINAL,1
383,Joey,39814,39818,PERSON,1
384,the Black Man,39878,39891,PERSON,1
385,Punch,39921,39926,ORG,1
386,One,39957,39960,CARDINAL,1
387,two,39962,39965,CARDINAL,1
388,three,39967,39972,CARDINAL,1
389,four,39985,39989,CARDINAL,1
390,Joey,40001,40005,PERSON,1
391,Punch,40015,40020,PERSON,1
392,Bear,40117,40121,ORG,1
393,Piccaninny,40126,40136,ORG,1
394,Flanagans,40302,40311,NORP,1
395,Exit,40585,40589,WORK_OF_ART,1
396,Latin,40594,40599,NORP,1
397,Latin,40695,40700,NORP,1
398,Baby Jane,40934,40943,PERSON,1
399,Ladies and Gentlemen,41014,41034,WORK_OF_ART,1
400,Christmas,41178,41187,DATE,1
401,Lion,41371,41375,ORG,1
402,Baby Jane,41388,41397,PERSON,1
403,the next day,41398,41410,DATE,1
404,Tom Tiddler 's,41584,41598,PERSON,1
405,Baby Jane,41669,41678,PERSON,1
406,Lion,42014,42018,ORG,1
407,Baby Jane,42443,42452,PERSON,1
408,Lion,42554,42558,PERSON,1
409,Williamson,42720,42730,PERSON,1
410,some minutes,43125,43137,TIME,1
411,Baby Jane,43596,43605,PERSON,1
412,two,43632,43635,CARDINAL,1
413,one,43772,43775,CARDINAL,1
414,Old Somethings,43801,43815,WORK_OF_ART,1
415,Old Janies,43855,43865,WORK_OF_ART,1
416,Junior Something Athletic,43900,43925,WORK_OF_ART,1
417,Junior Oakdene Athletic,43949,43972,WORK_OF_ART,1
418,one,44011,44014,CARDINAL,1
419,Lion,44117,44121,PERSON,1
420,two,44154,44157,CARDINAL,1
421,two,44393,44396,CARDINAL,1
422,first,44472,44477,ORDINAL,1
423,a few yards,44677,44688,QUANTITY,1
424,Baby Jane 's,44723,44735,PERSON,1
425,Jane,45113,45117,PERSON,1
426,Jane,45408,45412,PERSON,1
427,Crocodile,45483,45492,PERSON,1
428,Crocodile,45900,45909,PERSON,1
429,Baby Jane 's,46004,46016,PRODUCT,1
430,Baby Jane,46111,46120,PERSON,1
431,twenty yards,46355,46367,QUANTITY,1
432,Baby Jane,46404,46413,PERSON,1
433,two,46492,46495,CARDINAL,1
434,three,46499,46504,CARDINAL,1
435,Jane,46829,46833,PERSON,1
436,Hippopotamus,47019,47031,ORG,1
437,choky,47049,47054,PERSON,1
438,Hippopotamus,47186,47198,ORG,1
439,two,47425,47428,CARDINAL,1
440,twenty,47510,47516,CARDINAL,1
441,the Light-Horse,47871,47886,LOC,1
442,Two,48013,48016,CARDINAL,1
443,Jane,48254,48258,PERSON,1
444,Black Mountains,48351,48366,LOC,1
445,Janies,48482,48488,FAC,1
446,this day,48490,48498,DATE,1
447,Baby Jane,48743,48752,PERSON,1
448,This afternoon,48816,48830,TIME,1
449,Baby Jane,48946,48955,PERSON,1
450,Baby Jane,49074,49083,PERSON,1
451,Fox,49161,49164,PERSON,1
452,Crocodile,49179,49188,PERSON,1
453,three,49358,49363,CARDINAL,1
454,india,49448,49453,GPE,1
455,Fox,49776,49779,PERSON,1
456,Crocodile,49792,49801,PERSON,1
457,a dozen,49811,49818,CARDINAL,1
458,afternoon,49952,49961,TIME,1
459,four,50175,50179,CARDINAL,1
460,Crocodile,50240,50249,PERSON,1
461,Rabbit,50309,50315,PRODUCT,1
462,Baby Jane,50518,50527,PERSON,1
463,Fox,50736,50739,PERSON,1
464,Hark,50754,50758,PERSON,1
465,Baby Jane,50813,50822,PERSON,1
466,Baby Jane,50983,50992,PERSON,1
467,Lion,51002,51006,PERSON,1
468,Bear,51218,51222,ORG,1
469,Baby Jane,52266,52275,PERSON,1
470,first,52471,52476,ORDINAL,1
471,Misty clouds,52604,52616,PERSON,1
472,Baby Jane,52796,52805,PERSON,1
473,Black Mountains,52924,52939,LOC,1
474,the Light-Horse,52949,52964,FAC,1
475,Desert,53087,53093,LOC,1
476,ten thousand,53706,53718,CARDINAL,1
477,Lion,54007,54011,ORG,1
478,Bear,54017,54021,ORG,1
479,The Light-Horse,54058,54073,PRODUCT,1
480,Baby Jane,54147,54156,PERSON,1
481,Bear,54192,54196,ORG,1
482,Bear,54332,54336,ORG,1
483,Lion,54348,54352,ORG,1
484,twelve,54524,54530,CARDINAL,1
485,bush,54810,54814,PERSON,1
486,Baby Jane,54835,54844,PERSON,1
487,Bear,54882,54886,ORG,1
488,Lion,54900,54904,ORG,1
489,Baby Jane,55080,55089,PERSON,1
490,Lion,55110,55114,PERSON,1
491,hundreds,55291,55299,CARDINAL,1
492,bush,55332,55336,PERSON,1
493,the night,55340,55349,TIME,1
494,Bear,55450,55454,ORG,1
495,the Black Mountains,55722,55741,LOC,1
496,Baby Jane,55839,55848,PERSON,1
497,the Black Mountain,55931,55949,LOC,1
498,all the morning,56081,56096,TIME,1
499,Lochaber No More,56203,56219,WORK_OF_ART,1
500,Mary Carmichael,56344,56359,PERSON,1
501,Later in the morning,56505,56525,TIME,1
502,two or three,56857,56869,CARDINAL,1
503,Baby Jane,57211,57220,PERSON,1
504,Edouardo,57387,57395,PERSON,1
505,Edouardo de Frisky,57424,57442,ORG,1
506,one,57628,57631,CARDINAL,1
507,eight,57797,57802,CARDINAL,1
508,Baby Jane,57886,57895,PERSON,1
509,Sammy,58363,58368,PERSON,1
510,Edouardo,58373,58381,PERSON,1
511,first,58437,58442,ORDINAL,1
512,Edouardo,58481,58489,ORG,1
513,Mary Carmichael,58596,58611,PERSON,1
514,Bear,58647,58651,ORG,1
515,Piccaninny,58909,58919,PRODUCT,1
516,Crocodile,59066,59075,PERSON,1
517,Lion,59121,59125,ORG,1
518,Edouardo,59152,59160,PERSON,1
519,three,59243,59248,CARDINAL,1
520,Crocodile,59259,59268,PERSON,1
521,Crocodile,59374,59383,PERSON,1
522,Baby Jane,59400,59409,PERSON,1
523,Sammy,59487,59492,PERSON,1
524,bush,59815,59819,PERSON,1
525,Baby Jane,59935,59944,PERSON,1
526,English,60071,60078,LANGUAGE,1
527,Sammy,60245,60250,PERSON,1
528,second,60430,60436,ORDINAL,1
529,the Black Mountains,60633,60652,LOC,1
530,Sammy,60655,60660,PERSON,1
531,Baby Jane,60730,60739,PERSON,1
532,Sammy,60762,60767,PERSON,1
533,Sammy,60949,60954,PERSON,1
534,Baby Jane,61075,61084,PERSON,1
535,Mary Carmichael 's,61158,61176,PERSON,1
536,Baby Jane,61771,61780,PERSON,1
537,Crocodile,62011,62020,PERSON,1
538,three,62175,62180,CARDINAL,1
539,Baby Jane,62224,62233,PERSON,1
540,Crocodile,62447,62456,PERSON,1
541,barrow,62530,62536,PERSON,1
542,three,62546,62551,CARDINAL,1
543,one,62739,62742,CARDINAL,1
544,two,62745,62748,CARDINAL,1
545,three,62751,62756,CARDINAL,1
546,Three,63125,63130,CARDINAL,1
547,Crocodile,63191,63200,PERSON,1
548,barrow,63275,63281,PERSON,1
549,three,63303,63308,CARDINAL,1
550,three,63409,63414,CARDINAL,1
551,Sammy,63737,63742,PERSON,1
552,Baby Jane,63791,63800,PERSON,1
553,half,63987,63991,CARDINAL,1
554,Mary Carmichael,64023,64038,PERSON,1
555,the Southern Sahara,64104,64123,LOC,1
556,Sammy,64133,64138,PERSON,1
557,Baby Jane,64174,64183,PERSON,1
558,Baby Jane,64375,64384,PERSON,1
559,Sammy,64484,64489,PERSON,1
560,Sammy,64680,64685,PERSON,1
561,Baby Jane,64919,64928,PERSON,1
562,Edouardo,64999,65007,PERSON,1
563,Edouardo,65862,65870,ORG,1
564,Baby Jane,65982,65991,PERSON,1
565,Edouardo,66648,66656,PERSON,1
566,Mary Carmichael,66749,66764,PERSON,1
567,Baby Jane,66853,66862,PERSON,1
568,all the hours,66994,67007,TIME,1
569,Lion,67236,67240,ORG,1
570,Baby Jane,67353,67362,PERSON,1
571,Sammy,67578,67583,PERSON,1
572,Bear,67860,67864,ORG,1
573,Lion,67896,67900,ORG,1
574,Bear,67920,67924,ORG,1
575,Mary Carmichael,67969,67984,PERSON,1
576,Bear,68150,68154,ORG,1
577,the morning,68535,68546,TIME,1
578,Baby Jane,68681,68690,PERSON,1
579,the Bad Band of the Black Mountains,68858,68893,WORK_OF_ART,1
580,Sammy,69074,69079,PERSON,1
581,earth,69137,69142,LOC,1
582,Jane,69258,69262,PERSON,1
583,first,69287,69292,ORDINAL,1
584,BABY JANE 'S GIGANTIC JUBILEE,69409,69438,WORK_OF_ART,1
585,MARY,69494,69498,PERSON,1
586,Mary Carmichael,69549,69564,PERSON,1
587,Sammy,69652,69657,PERSON,1
588,Two shilling,69714,69726,MONEY,1
589,Baby Jane,69779,69788,PERSON,1
590,Sammy,69871,69876,PERSON,1
591,hour,69930,69934,TIME,1
592,four,70248,70252,CARDINAL,1
593,Mary Carmichael,70325,70340,PERSON,1
594,Edouardo,70446,70454,PERSON,1
595,Baby Jane,70510,70519,PERSON,1
596,Britannia,70590,70599,GPE,1
597,Baby Jane,71148,71157,PERSON,1
598,Sammy,71314,71319,PERSON,1
599,Bear,71442,71446,ORG,1
600,Edouardo,71568,71576,ORG,1
601,Rabbit,71608,71614,PERSON,1
602,first,71655,71660,ORDINAL,1
603,Mary Carmichael,71692,71707,PERSON,1
604,two,71947,71950,CARDINAL,1
605,Bear,71984,71988,ORG,1
606,Mary,72407,72411,PERSON,1
607,Crocodile,72608,72617,PERSON,1
608,the Queen of the Ring,72639,72660,PERSON,1
609,Mary,72672,72676,PERSON,1
610,Crocodile,72771,72780,PERSON,1
611,Crocodile,72900,72909,PERSON,1
612,Crocodile,73018,73027,PERSON,1
613,first,73035,73040,ORDINAL,1
614,Bear,73141,73145,ORG,1
615,third,73158,73163,ORDINAL,1
616,Mary,73170,73174,PERSON,1
617,Mary Carmichael,73480,73495,PERSON,1
618,Mary Carmichael,73531,73546,PERSON,1
619,four,73655,73659,CARDINAL,1
620,Piccaninny,73706,73716,PERSON,1
621,Patsey,73721,73727,PERSON,1
622,Joey,73810,73814,PERSON,1
623,Horse,73861,73866,ORG,1
624,at least one,73996,74008,CARDINAL,1
625,Patsey,74135,74141,PERSON,1
626,Piccaninny,74196,74206,PRODUCT,1
627,half,74323,74327,CARDINAL,1
628,Pony,74342,74346,ORG,1
629,three,74612,74617,CARDINAL,1
630,Leo,74738,74741,PERSON,1
631,Baby Tamer,74754,74764,WORK_OF_ART,1
632,Baby Jane,74848,74857,PERSON,1
633,McColl,75000,75006,PRODUCT,1
634,Lion,75128,75132,ORG,1
635,three,75206,75211,CARDINAL,1
636,Lion,75486,75490,ORG,1
637,Baby Jane,75599,75608,PERSON,1
638,Lion,75732,75736,ORG,1
639,Baby Jane 's,76019,76031,PERSON,1
640,Michaelmas,76350,76360,PERSON,1
641,the Great Gymnastic Display,76708,76735,EVENT,1
642,Baby Jane,76737,76746,PERSON,1
643,Sammy,76808,76813,PERSON,1
644,First,76949,76954,ORDINAL,1
645,Sammy,76982,76987,PERSON,1
646,one foot,77131,77139,QUANTITY,1
647,Lion,77218,77222,PERSON,1
648,Lion,77340,77344,ORG,1
649,Patsey,77454,77460,PERSON,1
650,Lion,77681,77685,ORG,1
651,Baby Jane,78027,78036,PERSON,1
652,Piccaninny,78042,78052,PRODUCT,1
653,Mary Carmichael,78146,78161,PERSON,1
654,four,78504,78508,CARDINAL,1
655,three,78572,78577,CARDINAL,1
656,Mary,78635,78639,PERSON,1
657,two,78714,78717,CARDINAL,1
658,Mary,78728,78732,PERSON,1
659,Bear,78844,78848,PERSON,1
660,Mary,78859,78863,PERSON,1
661,Mary,78936,78940,PERSON,1
662,half,79452,79456,CARDINAL,1
663,three,79479,79484,CARDINAL,1
664,Sammy,79551,79556,PERSON,1
665,Crocodile,79759,79768,PERSON,1
666,Bear,79933,79937,ORG,1
667,Mary Carmichael,80207,80222,PERSON,1
668,the next two seconds,80347,80367,TIME,1
669,Baby Jane,80651,80660,PERSON,1
670,day,80786,80789,DATE,1
671,Baby Jane,80832,80841,PERSON,1
672,night,80892,80897,TIME,1
673,Shakespeare,80936,80947,PERSON,1
674,Romeo,80949,80954,PERSON,1
675,Juliet,80959,80965,GPE,1
676,one,81038,81041,CARDINAL,1
677,Prince Hamlet,81068,81081,PERSON,1
678,Ophelia,81100,81107,PERSON,1
679,Juliet,81142,81148,PERSON,1
680,Romeo,81195,81200,PERSON,1
681,Juliet,81239,81245,PERSON,1
682,Romeo,81306,81311,ORG,1
683,Juliet,81347,81353,LAW,1
684,Ophelia,81595,81602,PERSON,1
685,Baby Jane,81666,81675,PERSON,1
686,Romeo,81726,81731,PERSON,1
687,Romeo,82372,82377,ORG,1
688,Romeo,82424,82429,ORG,1
689,spectre,82497,82504,PERSON,1
690,Juliet,82635,82641,PERSON,1
691,Baby Jane 's,82794,82806,PERSON,1
692,Romans,82887,82893,NORP,1
693,Black Mountain Band,83369,83388,GPE,1
694,Lions,83469,83474,ORG,1
695,Lions,83498,83503,ORG,1
696,Bears,83569,83574,ORG,1
697,one,83748,83751,CARDINAL,1
698,Queen,83815,83820,PERSON,1
699,Baby Jane,83822,83831,PERSON,1
700,first,83849,83854,ORDINAL,1
701,the early morning,83891,83908,TIME,1
702,Baby Jane,84320,84329,PERSON,1
703,Sammy,84419,84424,PERSON,1
704,Edouardo,84531,84539,PERSON,1
705,Sammy,84662,84667,PERSON,1
706,Baby Jane,84694,84703,PERSON,1
707,1,84958,84959,CARDINAL,1
708,Sammy,84967,84972,PERSON,1
709,rahee,85111,85116,ORG,1
710,urra-ub,85118,85125,ORG,1
711,English,85187,85194,LANGUAGE,1
712,Baby Jane,85203,85212,PERSON,1
713,Sammy,85283,85288,PERSON,1
